timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-31T02:44:39,qpj_autoencoder,9312bebb-3cf2-4ef1-b73f-38bb14f15f5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,733.7125992400033,0.0001522691981555,2.0753248385437057e-07,88.52241494040413,36.76998321520404,20.0,0.0174454146926725,0.007484502932042,0.0039392166320444,0.028869134256759,0.0,Canada,CAN,manitoba,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.12,3.2.5,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 SUPER,-97.1535,49.8179,31.06252670288086,machine,14.576849315068491,45.44657534246576,35.24219178082207,10.946937493102192,N,1.0,0.0
2026-03-31T02:57:50,qpj_vae,355cf79d-07f8-4e86-9a90-e9c34f14608e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,763.4659087659966,0.0001586972985479,2.0786428932295225e-07,88.37368576543027,37.14038707207935,20.0,0.0181220955618041,0.00786701046027,0.0040987493909833,0.0300878554130575,0.0,Canada,CAN,manitoba,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.12,3.2.5,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 SUPER,-97.1535,49.8179,31.06252670288086,machine,15.696184210526312,46.33289473684211,35.063815789473644,10.89191608930889,N,1.0,0.0
2026-03-31T04:15:46,qpj_dcgan,287024eb-2ab6-4f61-89cc-a9da3f89c205,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4654.631699331003,0.0016337958299119,3.510043190198623e-07,10.536738370118512,210.01846179564973,20.0,0.013169803426901,0.2715941353306899,0.024991886669994,0.3097558254275851,0.0,Canada,CAN,manitoba,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.12,3.2.5,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 SUPER,-97.1535,49.8179,31.06252670288086,machine,1.8056749785038693,93.42304385210662,35.1702493551146,10.924695333938402,N,1.0,0.0
2026-03-31T09:36:44,qpj_wgan_gp,ddade664-cc49-4d71-81ce-c8572153c8d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19237.623699664,0.0065434938989312,3.401404456749772e-07,10.188886454563974,202.9850918059999,20.0,0.0526269276571115,1.084672046070276,0.1032999534672336,1.2405989271946245,0.0,Canada,CAN,manitoba,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.12,3.2.5,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 SUPER,-97.1535,49.8179,31.06252670288086,machine,1.7947535357737103,98.903806156406,36.01990952578332,11.18897375945442,N,1.0,0.0
2026-03-31T11:01:37,qpj_ddpm,177eeccd-bdbe-40a0-bc7b-3155b790f76b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5071.962243438997,0.001608751754174788,3.171852779968624e-07,10.714779460367199,186.4269217269981,20.0,0.014634311418547517,0.2630570196121136,0.0273163194964831,0.305007650527144,0.0,Canada,CAN,manitoba,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.12,3.2.5,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 SUPER,-97.1535,49.8179,31.06252670288086,machine,2.544880647070428,96.64134937857565,36.8750641152102,11.454074268111535,N,1.0,0.0
